TransactionID,OrderNumber,LineItem,Quantity,ProductID
16730131,1673013,1,7,1659
16740121,1674012,1,7,1536
16760071,1676007,1,7,1685
16780131,1678013,1,7,107
16790011,1679001,1,7,468
16790201,1679020,1,7,1414
16800271,1680027,1,7,1644
16810101,1681010,1,7,703
16810111,1681011,1,7,1745
16810201,1681020,1,7,2283
16810291,1681029,1,7,2452
16820131,1682013,1,7,1615
16820171,1682017,1,7,1596
16830291,1683029,1,7,634
16830331,1683033,1,7,164
16860101,1686010,1,7,617
16860121,1686012,1,7,1591
16870011,1687001,1,7,928
16870021,1687002,1,7,435
16870071,1687007,1,7,1590
16870231,1687023,1,7,70
16880301,1688030,1,7,57
16890261,1689026,1,7,83
16900131,1690013,1,7,450
16900281,1690028,1,7,1689
16900341,1690034,1,7,112
16920061,1692006,1,7,1590
16920141,1692014,1,7,1571
16920211,1692021,1,7,1646
16930061,1693006,1,7,62
16930101,1693010,1,7,1144
16940331,1694033,1,7,1552
16950271,1695027,1,7,1607
16960161,1696016,1,7,1549
16960221,1696022,1,7,1680
16970031,1697003,1,7,1665
16970381,1697038,1,7,4
16970481,1697048,1,7,1521
17000001,1700000,1,7,159
17000041,1700004,1,7,1578
17000251,1700025,1,7,1422
17030071,1703007,1,7,2454
17030111,1703011,1,7,1544
17030201,1703020,1,7,1226
17040221,1704022,1,7,1915
17040421,1704042,1,7,1627
17060171,1706017,1,7,1643
17060231,1706023,1,7,1437
17080171,1708017,1,7,2240
17080311,1708031,1,7,1701
17090141,1709014,1,7,154
17140151,1714015,1,7,395
17140191,1714019,1,7,448
17140211,1714021,1,7,1796
17150011,1715001,1,7,47
17150131,1715013,1,7,1032
17150201,1715020,1,7,1616
17150221,1715022,1,7,1658
17160031,1716003,1,7,497
17170021,1717002,1,7,1757
17170071,1717007,1,7,1653
17170091,1717009,1,7,1660
17170161,1717016,1,7,1082
17180291,1718029,1,7,1376
17180361,1718036,1,7,457
17190021,1719002,1,7,1510
17210001,1721000,1,7,1586
17210181,1721018,1,7,1593
17210211,1721021,1,7,1475
17220061,1722006,1,7,1161
17220091,1722009,1,7,1184
17220141,1722014,1,7,1740
17220191,1722019,1,7,37
17230041,1723004,1,7,1766
17230261,1723026,1,7,2504
17240021,1724002,1,7,1641
17250241,1725024,1,7,1992
17270051,1727005,1,7,1604
17280061,1728006,1,7,2515
17280081,1728008,1,7,585
17290191,1729019,1,7,1223
17290331,1729033,1,7,1629
17310181,1731018,1,7,458
17320061,1732006,1,7,452
17340071,1734007,1,7,1790
17350071,1735007,1,7,354
17350131,1735013,1,7,2052
17360031,1736003,1,7,2499
17360181,1736018,1,7,540
17360351,1736035,1,7,1561
17380061,1738006,1,7,1481
17380091,1738009,1,7,1487
17380161,1738016,1,7,77
17380191,1738019,1,7,1257
17390041,1739004,1,7,1635
17390161,1739016,1,7,1447
17390311,1739031,1,7,1766
17390421,1739042,1,7,1453
17410161,1741016,1,7,419
17420171,1742017,1,7,1356
17420261,1742026,1,7,1276
17430201,1743020,1,7,1824
17430371,1743037,1,7,423
17440101,1744010,1,7,1647
17440161,1744016,1,7,54
17450011,1745001,1,7,50
17450031,1745003,1,7,615
17450271,1745027,1,7,65
17460021,1746002,1,7,449
17460301,1746030,1,7,1608
17460461,1746046,1,7,343
17480021,1748002,1,7,1349
17480161,1748016,1,7,1672
17480181,1748018,1,7,167
17490061,1749006,1,7,438
17500261,1750026,1,7,1664
17520181,1752018,1,7,457
17530321,1753032,1,7,82
17530371,1753037,1,7,94
17540011,1754001,1,7,251
17550011,1755001,1,7,1617
17550031,1755003,1,7,1710
17560221,1756022,1,7,1652
17570281,1757028,1,7,1600
17580241,1758024,1,7,444
17590121,1759012,1,7,2495
17590141,1759014,1,7,419
17600101,1760010,1,7,66
17600121,1760012,1,7,1658
17640031,1764003,1,7,423
17650251,1765025,1,7,989
17670251,1767025,1,7,416
17670321,1767032,1,7,1692
17670431,1767043,1,7,1277
17680011,1768001,1,7,418
17690151,1769015,1,7,132
17700101,1770010,1,7,1363
17700111,1770011,1,7,1678
17710201,1771020,1,7,1284
17710231,1771023,1,7,147
17710371,1771037,1,7,439
17720061,1772006,1,7,1654
17720351,1772035,1,7,1589
17720361,1772036,1,7,1675
17740021,1774002,1,7,420
17740201,1774020,1,7,1797
17740361,1774036,1,7,113
17740431,1774043,1,7,1563
17760111,1776011,1,7,1671
17760191,1776019,1,7,1452
17770161,1777016,1,7,2404
17780001,1778000,1,7,2117
17780131,1778013,1,7,37
17780261,1778026,1,7,1701
17790061,1779006,1,7,1465
17790351,1779035,1,7,81
17800081,1780008,1,7,1698
17800221,1780022,1,7,42
17810311,1781031,1,7,1569
17810401,1781040,1,7,1664
17820031,1782003,1,7,444
17830061,1783006,1,7,2495
17840051,1784005,1,7,93
17850021,1785002,1,7,287
17850061,1785006,1,7,445
17850111,1785011,1,7,2503
17850161,1785016,1,7,2085
17860121,1786012,1,7,2511
17860241,1786024,1,7,442
17870001,1787000,1,7,1428
17870121,1787012,1,7,448
17870151,1787015,1,7,182
17880201,1788020,1,7,1062
17890001,1789000,1,7,624
17910081,1791008,1,7,2092
17920341,1792034,1,7,451
17920361,1792036,1,7,32
17930031,1793003,1,7,138
17930301,1793030,1,7,1684
17930391,1793039,1,7,740
17940101,1794010,1,7,1455
17940231,1794023,1,7,2049
17950051,1795005,1,7,442
17980191,1798019,1,7,1324
17980261,1798026,1,7,1840
18000171,1800017,1,7,1284
18010121,1801012,1,7,1620
18010261,1801026,1,7,1810
18020381,1802038,1,7,107
18040101,1804010,1,7,1225
18050171,1805017,1,7,439
18050191,1805019,1,7,1685
18060101,1806010,1,7,1529
18070191,1807019,1,7,1245
18070231,1807023,1,7,1426
18080061,1808006,1,7,482
18080071,1808007,1,7,1279
18080271,1808027,1,7,2491
18090251,1809025,1,7,78
18090311,1809031,1,7,1581
18090381,1809038,1,7,1403
18100011,1810001,1,7,1164
18110261,1811026,1,7,1742
18120091,1812009,1,7,426
18120401,1812040,1,7,1287
18130001,1813000,1,7,383
18130231,1813023,1,7,2484
18130381,1813038,1,7,1209
18140001,1814000,1,7,1615
18140611,1814061,1,7,82
18140661,1814066,1,7,1443
18150171,1815017,1,7,165
18150191,1815019,1,7,1464
18150201,1815020,1,7,1443
18150451,1815045,1,7,436
18160011,1816001,1,7,159
18160041,1816004,1,7,1590
18160051,1816005,1,7,1705
18160111,1816011,1,7,1583
18160191,1816019,1,7,2517
18160221,1816022,1,7,1521
18160451,1816045,1,7,2495
18160601,1816060,1,7,1733
18160781,1816078,1,7,510
18180221,1818022,1,7,1480
18180361,1818036,1,7,458
18180421,1818042,1,7,120
18190051,1819005,1,7,2489
18190171,1819017,1,7,540
18190221,1819022,1,7,1616
18200241,1820024,1,7,1688
18200371,1820037,1,7,1597
18200681,1820068,1,7,1726
18200801,1820080,1,7,691
18210271,1821027,1,7,444
18210651,1821065,1,7,420
18210801,1821080,1,7,1916
18230021,1823002,1,7,583
18230251,1823025,1,7,443
18230431,1823043,1,7,1214
18230911,1823091,1,7,1665
18240111,1824011,1,7,450
18250161,1825016,1,7,1588
18250271,1825027,1,7,2419
18250401,1825040,1,7,1697
18260071,1826007,1,7,437
18260211,1826021,1,7,1997
18260371,1826037,1,7,1600
18270201,1827020,1,7,419
18270331,1827033,1,7,1432
18270401,1827040,1,7,1004
18270491,1827049,1,7,1381
18270591,1827059,1,7,1526
18270641,1827064,1,7,1231
18270761,1827076,1,7,1725
18270811,1827081,1,7,1438
18280441,1828044,1,7,1654
18290441,1829044,1,7,1594
18300491,1830049,1,7,1572
18300571,1830057,1,7,424
18310061,1831006,1,7,1184
18320151,1832015,1,7,469
18320281,1832028,1,7,1807
18330271,1833027,1,7,1567
18340281,1834028,1,7,1242
18360091,1836009,1,7,1705
18360161,1836016,1,7,1330
18360301,1836030,1,7,334
18370431,1837043,1,7,763
18370441,1837044,1,7,254
18380001,1838000,1,7,448
18390021,1839002,1,7,2081
18390051,1839005,1,7,619
18390091,1839009,1,7,1109
18400071,1840007,1,7,1572
18400201,1840020,1,7,2110
18410261,1841026,1,7,1689
18420021,1842002,1,7,426
18430261,1843026,1,7,84
18440261,1844026,1,7,413
18460051,1846005,1,7,1696
18470001,1847000,1,7,95
18470071,1847007,1,7,1617
18470091,1847009,1,7,1631
18470191,1847019,1,7,353
18480031,1848003,1,7,1585
18480041,1848004,1,7,1675
18480221,1848022,1,7,1319
18480331,1848033,1,7,1453
18490081,1849008,1,7,967
18490131,1849013,1,7,1625
18490291,1849029,1,7,1425
18490361,1849036,1,7,446
18500051,1850005,1,7,1649
18510041,1851004,1,7,119
18530151,1853015,1,7,112
18540041,1854004,1,7,79
18550001,1855000,1,7,1607
18550021,1855002,1,7,1449
18550161,1855016,1,7,2514
18550241,1855024,1,7,483
18560031,1856003,1,7,95
18570081,1857008,1,7,2097
18570191,1857019,1,7,565
18570201,1857020,1,7,2017
18580101,1858010,1,7,1729
18580161,1858016,1,7,1402
18580181,1858018,1,7,1536
18580231,1858023,1,7,65
18580281,1858028,1,7,791
18580431,1858043,1,7,1427
18610111,1861011,1,7,105
18610201,1861020,1,7,597
18620041,1862004,1,7,1684
18620191,1862019,1,7,1688
18630051,1863005,1,7,1751
18630111,1863011,1,7,1603
18640001,1864000,1,7,1478
18640071,1864007,1,7,1552
18640121,1864012,1,7,628
18640131,1864013,1,7,595
18640151,1864015,1,7,1594
18640181,1864018,1,7,1622
18650221,1865022,1,7,1573
18680241,1868024,1,7,1432
18690001,1869000,1,7,335
18690111,1869011,1,7,116
18690191,1869019,1,7,1676
18690361,1869036,1,7,1478
18700031,1870003,1,7,70
18700061,1870006,1,7,655
18700481,1870048,1,7,2516
18700541,1870054,1,7,1647
18710231,1871023,1,7,1602
18720041,1872004,1,7,1755
18720431,1872043,1,7,63
18720731,1872073,1,7,1741
18740071,1874007,1,7,453
18740171,1874017,1,7,170
18740271,1874027,1,7,2501
18750321,1875032,1,7,1122
18750411,1875041,1,7,1432
18760521,1876052,1,7,1663
18770351,1877035,1,7,1714
18770451,1877045,1,7,65
18780061,1878006,1,7,107
18780311,1878031,1,7,446
18780341,1878034,1,7,1498
18780491,1878049,1,7,408
18780501,1878050,1,7,2094
18790031,1879003,1,7,1469
18790131,1879013,1,7,2223
18790411,1879041,1,7,56
18790551,1879055,1,7,1207
18790711,1879071,1,7,1654
18790771,1879077,1,7,1118
18790921,1879092,1,7,1141
18820201,1882020,1,7,1466
18820421,1882042,1,7,565
18840491,1884049,1,7,426
18850021,1885002,1,7,410
18850181,1885018,1,7,2488
18850221,1885022,1,7,402
18860001,1886000,1,7,1458
18860251,1886025,1,7,1514
18860401,1886040,1,7,1511
18860481,1886048,1,7,1145
18890191,1889019,1,7,1709
18890241,1889024,1,7,397
18900181,1890018,1,7,1436
18900331,1890033,1,7,2498
18910161,1891016,1,7,1428
18910191,1891019,1,7,2102
18910211,1891021,1,7,1497
18930011,1893001,1,7,460
18930311,1893031,1,7,774
18940021,1894002,1,7,1574
18960021,1896002,1,7,957
18960061,1896006,1,7,122
18970011,1897001,1,7,1467
18970091,1897009,1,7,299
18990011,1899001,1,7,472
18990061,1899006,1,7,573
19000011,1900001,1,7,457
19000101,1900010,1,7,1807
19020011,1902001,1,7,1454
19450051,1945005,1,7,103
19460121,1946012,1,7,1581
19470041,1947004,1,7,453
19480021,1948002,1,7,1693
19490081,1949008,1,7,420
19510111,1951011,1,7,477
19520101,1952010,1,7,1646
19530211,1953021,1,7,1573
19540051,1954005,1,7,706
19540151,1954015,1,7,1573
19550011,1955001,1,7,1211
19550161,1955016,1,7,115
19560011,1956001,1,7,375
19560121,1956012,1,7,441
19560231,1956023,1,7,430
19560261,1956026,1,7,1662
19620061,1962006,1,7,354
19620141,1962014,1,7,101
19690131,1969013,1,7,727
19700011,1970001,1,7,1705
19700131,1970013,1,7,1381
19700211,1970021,1,7,111
19720051,1972005,1,7,612
19740171,1974017,1,7,1292
19750171,1975017,1,7,1569
19770041,1977004,1,7,1506
19770141,1977014,1,7,2514
19780001,1978000,1,7,2500
19800081,1980008,1,7,568
19800101,1980010,1,7,1331
19800121,1980012,1,7,444
19800131,1980013,1,7,1452
19820061,1982006,1,7,1590
19820161,1982016,1,7,1697
19840161,1984016,1,7,1191
19880001,1988000,1,7,1652
19880031,1988003,1,7,917
19910131,1991013,1,7,1368
19910211,1991021,1,7,427
19970061,1997006,1,7,1487
19980081,1998008,1,7,1459
19980101,1998010,1,7,1687
19980111,1998011,1,7,1682
20000001,2000000,1,7,1676
20000051,2000005,1,7,1842
20020001,2002000,1,7,1712
20050071,2005007,1,7,1672
20050101,2005010,1,7,1632
20070001,2007000,1,7,678
20090041,2009004,1,7,322
20090081,2009008,1,7,1320
20100081,2010008,1,7,1703
20110011,2011001,1,7,5
20140041,2014004,1,7,451
20160051,2016005,1,7,1761
20160071,2016007,1,7,1581
20170041,2017004,1,7,1604
20180041,2018004,1,7,327
20180091,2018009,1,7,452
20190071,2019007,1,7,81
20210051,2021005,1,7,1213
20220051,2022005,1,7,1976
20250071,2025007,1,7,1657
20260041,2026004,1,7,1617
20280031,2028003,1,7,1542
20300011,2030001,1,7,1432
20310081,2031008,1,7,2497
20470041,2047004,1,7,429
20510011,2051001,1,7,1458
20510081,2051008,1,7,1610
20530041,2053004,1,7,1691
20540031,2054003,1,7,123
20540131,2054013,1,7,2497
20560011,2056001,1,7,440
20590021,2059002,1,7,1645
20590071,2059007,1,7,2489
20630031,2063003,1,7,416
20670061,2067006,1,7,86
20720071,2072007,1,7,110
20770041,2077004,1,7,90
20810031,2081003,1,7,1884
20820101,2082010,1,7,867
20890061,2089006,1,7,734
20930001,2093000,1,7,1364
20930061,2093006,1,7,59
20940041,2094004,1,7,1557
20960021,2096002,1,7,1349
20960031,2096003,1,7,1586
20960101,2096010,1,7,942
21070051,2107005,1,7,1769
21080061,2108006,1,7,1412
21100011,2110001,1,7,417
21100041,2110004,1,7,1556
21190011,2119001,1,7,440
21210021,2121002,1,7,79
21220061,2122006,1,7,1432
21230031,2123003,1,7,206
21260001,2126000,1,7,1701
21330011,2133001,1,7,1675
21380071,2138007,1,7,1439
21420001,2142000,1,7,1641
21420011,2142001,1,7,99
21500041,2150004,1,7,1451
21540011,2154001,1,7,1814
21560011,2156001,1,7,1916
21560021,2156002,1,7,2106
21570021,2157002,1,7,1821
21590041,2159004,1,7,633
21640061,2164006,1,7,1661
21660061,2166006,1,7,1452
21660071,2166007,1,7,1486
21680001,2168000,1,7,1593
21700011,2170001,1,7,539
21720041,2172004,1,7,1635
21770011,2177001,1,7,1418
21770091,2177009,1,7,1626
21770111,2177011,1,7,1653
21780021,2178002,1,7,1419
21780091,2178009,1,7,1518
21790051,2179005,1,7,1189
21820071,2182007,1,7,2503
21820101,2182010,1,7,2361
21840141,2184014,1,7,1605
21840211,2184021,1,7,2265
21850011,2185001,1,7,1636
21850081,2185008,1,7,2285
21850191,2185019,1,7,445
21850201,2185020,1,7,1598
21870111,2187011,1,7,1660
21870161,2187016,1,7,1620
21970041,2197004,1,7,1591
21970071,2197007,1,7,1516
21980001,2198000,1,7,1651
21980041,2198004,1,7,1528
21980141,2198014,1,7,1612
22010131,2201013,1,7,1239
22040031,2204003,1,7,1949
22050021,2205002,1,7,65
22110051,2211005,1,7,1709
22130071,2213007,1,7,82
22150011,2215001,1,7,142
22190041,2219004,1,7,446
22190061,2219006,1,7,1756
22190081,2219008,1,7,1512
22210051,2221005,1,7,421
22220011,2222001,1,7,1625
22220111,2222011,1,7,100
22240051,2224005,1,7,1375
22260071,2226007,1,7,430
22260081,2226008,1,7,1572
22290011,2229001,1,7,1596
22350071,2235007,1,7,2136
22360191,2236019,1,7,1731
22380071,2238007,1,7,175
22390011,2239001,1,7,1660
22390141,2239014,1,7,1482
22410101,2241010,1,7,437
22410241,2241024,1,7,1621
22430041,2243004,1,7,655
3660101,366010,1,5,618
3660131,366013,1,5,1654
3670121,367012,1,5,1653
3670231,367023,1,5,1139
3690041,369004,1,5,1961
3710101,371010,1,5,2491
3710111,371011,1,5,458
3710151,371015,1,5,1679
3710171,371017,1,5,2084
3730021,373002,1,5,1859
3740001,374000,1,5,737
3740131,374013,1,5,533
3740161,374016,1,5,9
3740181,374018,1,5,1615
3840001,384000,1,5,144
3870011,387001,1,5,39
3870031,387003,1,5,144
3880111,388011,1,5,454
3920071,392007,1,5,84
3920101,392010,1,5,1629
3940011,394001,1,5,1228
3940071,394007,1,5,2077
3950051,395005,1,5,1630
3950101,395010,1,5,1076
3980051,398005,1,5,1642
3980071,398007,1,5,445
3990001,399000,1,5,1633
3990031,399003,1,5,1631
3990091,399009,1,5,735
4000071,400007,1,5,152
4020041,402004,1,5,1134
4020071,402007,1,5,1632
4060011,406001,1,5,1684
4080011,408001,1,5,1252
4090111,409011,1,5,437
4090121,409012,1,5,1243
4110101,411010,1,5,608
4130111,413011,1,5,1637
4140081,414008,1,5,1289
4140201,414020,1,5,1298
4150141,415014,1,5,2225
4160301,416030,1,5,2000
4180051,418005,1,5,1992
4190161,419016,1,5,2137
4200001,420000,1,5,710
4200141,420014,1,5,106
4210041,421004,1,5,1672
4210191,421019,1,5,1623
4230081,423008,1,5,1010
4230121,423012,1,5,131
4230191,423019,1,5,1571
4240001,424000,1,5,2010
4250031,425003,1,5,1650
4250061,425006,1,5,50
4280101,428010,1,5,1656
4280111,428011,1,5,167
4300001,430000,1,5,458
4300081,430008,1,5,183
4320001,432000,1,5,2258
4340001,434000,1,5,343
4350101,435010,1,5,938
4370101,437010,1,5,1620
4400011,440001,1,5,96
4420001,442000,1,5,444
4820031,482003,1,5,531
4850051,485005,1,5,159
4860081,486008,1,5,1695
4930031,493003,1,5,1176
4930041,493004,1,5,1338
4970001,497000,1,5,1061
4980061,498006,1,5,467
4990011,499001,1,5,130
4990021,499002,1,5,434
4990031,499003,1,5,1247
5050101,505010,1,5,1187
5060051,506005,1,5,403
5110011,511001,1,5,1703
5120051,512005,1,5,1976
5160051,516005,1,5,1264
5170031,517003,1,5,2454
5180091,518009,1,5,373
5190051,519005,1,5,427
5200061,520006,1,5,1760
5240001,524000,1,5,2502
5280011,528001,1,5,460
5320031,532003,1,5,2178
5320071,532007,1,5,84
5340011,534001,1,5,26
5340041,534004,1,5,1173
5350101,535010,1,5,62
5370051,537005,1,5,1059
5380041,538004,1,5,85
5450051,545005,1,5,141
5450071,545007,1,5,1644
5490021,549002,1,5,1638
5520011,552001,1,5,1439
5530011,553001,1,5,359
5530081,553008,1,5,1715
5590001,559000,1,5,1162
5620081,562008,1,5,2097
5630001,563000,1,5,1606
5660061,566006,1,5,424
5660071,566007,1,5,91
5700081,570008,1,5,618
5800021,580002,1,5,184
5830031,583003,1,5,1433
5860031,586003,1,5,1609
5910111,591011,1,5,1469
5950041,595004,1,5,446
5980071,598007,1,5,1455
5980151,598015,1,5,198
6030021,603002,1,5,2030
6040061,604006,1,5,1602
6050091,605009,1,5,1586
6080001,608000,1,5,448
6080061,608006,1,5,1619
6150041,615004,1,5,1584
6160021,616002,1,5,1443
6160101,616010,1,5,1812
6260021,626002,1,5,1933
6260121,626012,1,5,1631
6260141,626014,1,5,1620
6270001,627000,1,5,1422
6280001,628000,1,5,60
6280031,628003,1,5,2493
6290041,629004,1,5,1422
6300041,630004,1,5,75
6310111,631011,1,5,432
6320071,632007,1,5,1913
6360011,636001,1,5,1668
6360021,636002,1,5,57
6370041,637004,1,5,176
6400071,640007,1,5,1206
6400131,640013,1,5,62
6440061,644006,1,5,454
6460081,646008,1,5,1036
6490011,649001,1,5,1792
6520091,652009,1,5,1564
6580081,658008,1,5,514
6580101,658010,1,5,4
6590081,659008,1,5,109
6650001,665000,1,5,1965
6650031,665003,1,5,1745
6660011,666001,1,5,2303
6690001,669000,1,5,1457
6750101,675010,1,5,2156
6800001,680000,1,5,1682
6800091,680009,1,5,976
6840051,684005,1,5,1645
6850021,685002,1,5,906
6910021,691002,1,5,1454
6960121,696012,1,5,1643
7020041,702004,1,5,865
7030111,703011,1,5,138
7080021,708002,1,5,438
7090031,709003,1,5,413
7100091,710009,1,5,1084
7100141,710014,1,5,1336
7140111,714011,1,5,475
7150061,715006,1,5,38
7150071,715007,1,5,1380
7170061,717006,1,5,430
7170071,717007,1,5,2465
7170191,717019,1,5,1585
7170261,717026,1,5,572
7170271,717027,1,5,1631
7200051,720005,1,5,1738
7210041,721004,1,5,2086
7210241,721024,1,5,2115
7220041,722004,1,5,1893
7230141,723014,1,5,1476
7230211,723021,1,5,1443
7240231,724023,1,5,2511
7250011,725001,1,5,1573
7260001,726000,1,5,591
7260091,726009,1,5,1645
7260161,726016,1,5,1451
7270161,727016,1,5,17
7300151,730015,1,5,126
7310001,731000,1,5,997
7310091,731009,1,5,373
7310131,731013,1,5,1578
7310201,731020,1,5,149
7330101,733010,1,5,1179
7350191,735019,1,5,190
7370051,737005,1,5,106
7370061,737006,1,5,433
7380091,738009,1,5,1936
7380161,738016,1,5,103
7420041,742004,1,5,1594
7450001,745000,1,5,347
7490031,749003,1,5,320
7510011,751001,1,5,1639
7520101,752010,1,5,556
7540031,754003,1,5,71
7590101,759010,1,5,425
7610011,761001,1,5,1376
7630051,763005,1,5,1590
7640091,764009,1,5,1684
7650061,765006,1,5,1388
7660041,766004,1,5,1210
7690011,769001,1,5,112
7690081,769008,1,5,1287
7700111,770011,1,5,2420
7720061,772006,1,5,2224
7730151,773015,1,5,734
7730161,773016,1,5,527
7730171,773017,1,5,51
7760101,776010,1,5,1926
7780031,778003,1,5,2072
7780121,778012,1,5,58
7790151,779015,1,5,2083
7800141,780014,1,5,1417
7800151,780015,1,5,155
7800181,780018,1,5,93
7800281,780028,1,5,1953
7810011,781001,1,5,2085
7820081,782008,1,5,1643
7830141,783014,1,5,448
7850081,785008,1,5,1293
7870191,787019,1,5,1627
7870221,787022,1,5,418
7880011,788001,1,5,497
7900051,790005,1,5,1461
7900071,790007,1,5,1809
7900101,790010,1,5,1789
7910041,791004,1,5,409
7990111,799011,1,5,1330
8000061,800006,1,5,2147
8010001,801000,1,5,1694
8050011,805001,1,5,7
8480031,848003,1,5,1581
8500011,850001,1,5,562
8500041,850004,1,5,2104
8520041,852004,1,5,714
8560031,856003,1,5,1687
8570021,857002,1,5,2496
8570131,857013,1,5,1619
8620011,862001,1,5,1587
8620071,862007,1,5,450
8640061,864006,1,5,1599
8640071,864007,1,5,189
8640121,864012,1,5,156
8680031,868003,1,5,255
8680091,868009,1,5,1501
8710081,871008,1,5,2131
8760061,876006,1,5,1627
8780001,878000,1,5,445
8780121,878012,1,5,424
8820011,882001,1,5,141
8830081,883008,1,5,1609
8840061,884006,1,5,1623
8850021,885002,1,5,1576
8900011,890001,1,5,55
8920111,892011,1,5,1643
8970081,897008,1,5,435
8980041,898004,1,5,1951
8990121,899012,1,5,2100
9020001,902000,1,5,1401
9110051,911005,1,5,986
9110101,911010,1,5,1947
9110111,911011,1,5,1567
9110121,911012,1,5,406
9170121,917012,1,5,423
9200141,920014,1,5,380
9250071,925007,1,5,151
9250131,925013,1,5,1629
9260031,926003,1,5,687
9270021,927002,1,5,419
9300011,930001,1,5,621
9310081,931008,1,5,1380
9320081,932008,1,5,157
9330071,933007,1,5,342
9340011,934001,1,5,1624
9340041,934004,1,5,1423
9460011,946001,1,5,1329
9510011,951001,1,5,2123
9520001,952000,1,5,172
9580081,958008,1,5,600
9600081,960008,1,5,623
9620051,962005,1,5,93
9660061,966006,1,5,1680
9670061,967006,1,5,115
9690151,969015,1,5,2242
9710021,971002,1,5,458
9730081,973008,1,5,1499
9730091,973009,1,5,2370
9760061,976006,1,5,53
9790031,979003,1,5,87
9830011,983001,1,5,1783
9830031,983003,1,5,2511
9830131,983013,1,5,2069
9860051,986005,1,5,1418
9860081,986008,1,5,96
9870041,987004,1,5,80
9870051,987005,1,5,71
9880101,988010,1,5,1684
9890081,989008,1,5,1038
9900111,990011,1,5,1482
9900161,990016,1,5,1597
9940131,994013,1,5,2264
9950111,995011,1,5,983
9970091,997009,1,5,480
9970181,997018,1,5,1670
10040101,1004010,1,5,98
10060001,1006000,1,5,1546
10060071,1006007,1,5,505
10090141,1009014,1,5,459
10110011,1011001,1,5,449
10110021,1011002,1,5,2145
10110131,1011013,1,5,80
10160091,1016009,1,5,1681
10180031,1018003,1,5,157
10200051,1020005,1,5,84
10220081,1022008,1,5,1617
10230011,1023001,1,5,50
10230081,1023008,1,5,168
10240021,1024002,1,5,1601
10270061,1027006,1,5,2496
10280071,1028007,1,5,1606
10290101,1029010,1,5,419
10310051,1031005,1,5,1650
10310071,1031007,1,5,1022
10380091,1038009,1,5,115
10420071,1042007,1,5,67
10430001,1043000,1,5,2405
10430111,1043011,1,5,1622
10440111,1044011,1,5,1644
10440151,1044015,1,5,138
10450051,1045005,1,5,1700
10460081,1046008,1,5,1910
10460131,1046013,1,5,453
10480021,1048002,1,5,1632
10500031,1050003,1,5,1635
10500061,1050006,1,5,53
10500091,1050009,1,5,2171
10520071,1052007,1,5,1283
10650031,1065003,1,5,18
10660031,1066003,1,5,382
10670111,1067011,1,5,1776
10670201,1067020,1,5,443
10690001,1069000,1,5,1612
10710041,1071004,1,5,1716
10730081,1073008,1,5,2103
10730101,1073010,1,5,2
10740171,1074017,1,5,1431
10740191,1074019,1,5,449
10760021,1076002,1,5,99
10770051,1077005,1,5,1782
10770101,1077010,1,5,1785
10780061,1078006,1,5,394
10790071,1079007,1,5,446
10800121,1080012,1,5,420
10810291,1081029,1,5,58
10830051,1083005,1,5,1413
10830091,1083009,1,5,1890
10850021,1085002,1,5,457
10850031,1085003,1,5,499
10850041,1085004,1,5,423
10850201,1085020,1,5,2037
10850251,1085025,1,5,2122
10850261,1085026,1,5,1133
10860161,1086016,1,5,1462
10870111,1087011,1,5,441
10880021,1088002,1,5,1644
10880151,1088015,1,5,48
10880241,1088024,1,5,430
10880261,1088026,1,5,2271
10880281,1088028,1,5,2089
10900011,1090001,1,5,1184
10910201,1091020,1,5,420
10920071,1092007,1,5,1525
10920101,1092010,1,5,1188
10920291,1092029,1,5,409
10920331,1092033,1,5,71
10970031,1097003,1,5,385
10980031,1098003,1,5,1597
10980131,1098013,1,5,1258
10990081,1099008,1,5,185
10990301,1099030,1,5,51
11000131,1100013,1,5,436
11000211,1100021,1,5,744
11010041,1101004,1,5,671
11010171,1101017,1,5,1436
11020121,1102012,1,5,2404
11020201,1102020,1,5,456
11020261,1102026,1,5,119
11040121,1104012,1,5,2314
11060061,1106006,1,5,1432
11060111,1106011,1,5,2415
11060141,1106014,1,5,723
11070061,1107006,1,5,1420
11120081,1112008,1,5,1818
11120111,1112011,1,5,2458
11140061,1114006,1,5,440
11150061,1115006,1,5,1657
11160061,1116006,1,5,1546
11160111,1116011,1,5,2090
11160131,1116013,1,5,491
11160151,1116015,1,5,105
11160181,1116018,1,5,562
11180051,1118005,1,5,173
11200161,1120016,1,5,456
11210011,1121001,1,5,1281
11220011,1122001,1,5,1520
11220071,1122007,1,5,1660
11250041,1125004,1,5,107
11260011,1126001,1,5,137
11260101,1126010,1,5,435
11290091,1129009,1,5,2206
11290101,1129010,1,5,452
11300131,1130013,1,5,1583
11330111,1133011,1,5,196
11330121,1133012,1,5,584
11350061,1135006,1,5,2372
11350091,1135009,1,5,424
11400101,1140010,1,5,971
11410071,1141007,1,5,1241
11410131,1141013,1,5,1662
11420011,1142001,1,5,67
11440071,1144007,1,5,124
11440251,1144025,1,5,437
11460101,1146010,1,5,1591
11470011,1147001,1,5,1641
11470211,1147021,1,5,2099
11480161,1148016,1,5,2515
11490121,1149012,1,5,1814
11490181,1149018,1,5,394
11490231,1149023,1,5,1679
11500201,1150020,1,5,2509
11500211,1150021,1,5,1464
11510111,1151011,1,5,2070
